,player_name,wins,loss,player_agent,player_kills,player_deaths,player_assists,player_first_bloods,player_first_deaths,player_clutches,player_combat_score,bracket,region
26089,venka2cold,1,0,Killjoy,17,13,2,5,1,0,266.3888888888889,vct-challengers,INTL
26090,snarly,0,1,KAY/O,3,14,9,0,6,1,75.94117647058823,vct-challengers,NA
26091,tdawgg,0,1,Sova,8,16,3,0,1,0,176.05882352941177,vct-challengers,NA
26095,koalanoob,1,0,Yoru,21,8,3,4,1,0,288.5882352941176,vct-challengers,NA
26097,BcJ,1,0,Sova,7,9,12,1,3,0,165.52941176470588,vct-international,NA
26098,Zander,1,0,Omen,16,11,14,3,1,0,255.94117647058823,vct-challengers,NA
26099,NiSMO,1,0,Deadlock,22,7,3,3,0,0,320.7647058823529,vct-challengers,NA
26105,lzz,1,0,Omen,11,10,6,3,4,0,171.75,vct-challengers,BR
26106,pryze,1,0,Sova,12,8,9,1,0,0,180.25,vct-challengers,BR
26107,silentzz,1,0,Jett,30,13,2,7,1,1,395.45,vct-challengers,BR
26108,spike1,1,0,KAY/O,12,14,8,1,1,0,170.7,vct-challengers,BR
26109,zap,1,0,Killjoy,3,10,3,0,2,0,62.4,vct-challengers,BR
26110,coconut,1,0,Gekko,20,6,8,1,0,0,329.375,vct-challengers,SEA
26111,Kiuuuu,1,0,Viper,7,8,4,1,1,0,120.25,vct-challengers,SEA
26112,CHIMEI,1,0,Skye,16,9,7,2,1,0,249.875,vct-challengers,SEA
26113,Uta,1,0,Brimstone,12,6,6,2,3,1,180.25,vct-challengers,SEA
26114,riyabtw,1,0,Raze,16,8,2,4,1,0,270.8125,vct-challengers,SEA
26130,KIMB0,0,1,Cypher,22,15,5,2,2,0,226.3846153846154,vct-challengers,LATAM
26131,kivary,0,1,Raze,23,21,5,8,3,1,252.84615384615384,vct-challengers,LATAM
26132,jotinha,0,1,Brimstone,11,16,15,1,3,0,155.3846153846154,vct-challengers,LATAM
26134,Forcee,0,1,Skye,11,18,10,0,4,0,119.11538461538461,vct-challengers,LATAM
26140,PatMen,0,1,Killjoy,23,15,2,3,3,0,290.54545454545456,vct-challengers,SEA
26144,ZYND,0,1,Reyna,24,15,6,6,3,2,313.8181818181818,vct-challengers,SEA
26149,Nexi,1,0,Sova,17,17,5,2,1,1,224.86363636363637,vct-international,SEA
26161,SyouTa ,1,0,Raze,20,17,7,3,2,1,232.83333333333334,vct-challengers,JP
26162,G0N,1,0,Omen,17,20,14,1,3,0,189.83333333333334,vct-challengers,JP
26163,Xdll,1,0,Sova,23,16,6,4,5,1,277.0416666666667,vct-international,JP
26164,CLZ,1,0,Breach,13,17,9,1,1,0,168.04166666666666,vct-challengers,JP
26166,Gwangboong,0,1,Raze,19,18,5,5,4,0,236.0,vct-challengers,JP
26167,Mis4ya,0,1,Fade,15,18,6,2,1,0,172.0,vct-challengers,JP
26168,NOBITA,0,1,Viper,17,18,9,3,2,0,206.16666666666666,vct-challengers,JP
26169,Gatorada,0,1,Omen,13,13,13,1,1,0,161.83333333333334,vct-challengers,JP
26170,ngk1,1,0,Omen,13,18,10,2,2,0,154.66666666666666,vct-challengers,SEA
26171,YanLi,1,0,Viper,18,19,8,1,2,1,218.41666666666666,vct-challengers,SEA
26172,W1nner,1,0,Cypher,22,18,5,7,1,1,270.2916666666667,vct-challengers,SEA
26173,XyuS,1,0,Raze,16,17,5,3,6,0,198.125,vct-challengers,SEA
26174,Ra1ny,1,0,Skye,20,12,11,0,0,0,236.20833333333334,vct-challengers,SEA
26185,Deathmaker,1,0,Jett,27,9,2,8,0,0,462.4,vct-challengers,INTL
26186,Hellff,1,0,Sova,11,5,2,0,1,0,210.86666666666667,vct-challengers,INTL
26191,Eeyore,0,1,Cypher,15,17,5,2,4,0,239.6,vct-challengers,SEA
26210,Hypathor,0,1,Viper,9,17,9,1,4,1,157.75,vct-challengers,SEA
26211,GGHuiii,0,1,Raze,14,14,4,3,5,1,214.7,vct-challengers,SEA
26212,coconut,0,1,Cypher,11,17,2,0,3,0,153.6,vct-challengers,SEA
26213,Kiuuuu,0,1,Omen,12,18,7,1,2,0,195.55,vct-challengers,SEA
26214,CHIMEI,0,1,Skye,9,17,5,0,1,0,113.55,vct-challengers,SEA
26215,ChiaWei,1,0,Skye,22,9,5,3,2,0,284.2,vct-challengers,SEA
26216,Ra1ny,1,0,Omen,12,9,8,2,1,0,170.3,vct-challengers,SEA
26217,YanLi,1,0,Viper,13,9,8,3,1,0,199.0,vct-challengers,SEA
26218,W1nner,1,0,Cypher,19,13,5,3,1,0,242.75,vct-challengers,SEA
26219,XyuS,1,0,Raze,17,15,2,4,0,0,220.15,vct-challengers,SEA
26230,CHIMEI,1,0,Skye,18,14,15,0,1,0,190.08333333333334,vct-challengers,SEA
26231,coconut,1,0,Cypher,13,17,4,1,0,0,169.08333333333334,vct-challengers,SEA
26232,riyabtw,1,0,Raze,26,18,4,6,3,0,318.0,vct-challengers,SEA
26233,Uta,1,0,Jett,20,16,4,6,6,0,235.75,vct-challengers,SEA
26234,Kiuuuu,1,0,Omen,14,17,10,0,1,1,158.41666666666666,vct-challengers,SEA
26235,W1nner,0,1,Cypher,23,18,1,3,3,0,264.875,vct-challengers,SEA
26236,Ra1ny,0,1,Omen,13,19,8,2,0,1,156.54166666666666,vct-challengers,SEA
26237,XyuS,0,1,Raze,15,15,5,0,8,1,182.375,vct-challengers,SEA
26238,YanLi,0,1,Skye,17,17,5,2,1,0,193.33333333333334,vct-challengers,SEA
26239,ngk1,0,1,Yoru,14,22,4,4,1,0,176.625,vct-challengers,SEA
26240,Evilkyk,0,1,Sova,7,18,7,0,1,1,110.91304347826087,vct-challengers,BR
26241,luk xo,0,1,Cypher,22,18,9,0,2,0,275.4347826086956,vct-challengers,BR
26242,rood,0,1,Omen,10,16,6,1,5,2,111.04347826086956,vct-challengers,BR
26243,Sato,0,1,Neon,29,17,3,6,5,0,358.5652173913044,vct-challengers,BR
26244,Urango,0,1,Breach,6,20,5,0,3,0,91.1304347826087,vct-challengers,BR
26245,blowz,1,0,Phoenix,16,17,5,5,3,0,189.34782608695653,vct-challengers,BR
26246,ghoul33,1,0,Iso,22,17,5,5,2,0,255.34782608695653,vct-challengers,BR
26250,Nexi,1,0,Cypher,8,10,2,2,0,0,126.625,vct-international,SEA
26266,Nicksz,0,1,Breach,14,21,6,3,2,0,168.73076923076923,vct-challengers,BR
26267,PxS,0,1,Raze,21,20,5,6,4,0,240.26923076923077,vct-challengers,BR
26269,Siduzord,0,1,Gekko,16,18,6,2,4,1,150.15384615384616,vct-challengers,BR
26273,Deadly10,0,1,KAY/O,11,19,17,0,0,0,171.65217391304347,vct-challengers,INTL
26274,Excali,0,1,Phoenix,15,19,4,6,4,0,205.95652173913044,vct-challengers,INTL
26275,SkRossi,1,0,Sova,20,14,6,3,2,1,242.52173913043478,vct-international,INTL
26276,severiNe,1,0,KAY/O,19,17,7,1,2,0,202.91304347826087,vct-challengers,INTL
26277,dos9,1,0,Jett,10,17,2,3,4,0,139.30434782608697,vct-challengers,INTL
26278,Paradox ,1,0,Killjoy,17,11,7,3,2,0,217.8695652173913,vct-challengers,INTL
26279,skillZ,1,0,Omen,21,14,14,3,0,0,271.4347826086956,vct-international,INTL
26290,BandiCoot,1,0,Viper,7,10,3,0,1,0,103.68181818181819,vct-challengers,LATAM
26315,lzz,1,0,Omen,15,12,6,2,2,0,209.0,vct-challengers,BR
26316,pryze,1,0,Fade,18,11,8,1,1,0,232.35,vct-challengers,BR
26317,silentzz,1,0,Cypher,14,12,3,2,5,0,183.55,vct-challengers,BR
26318,spike1,1,0,Neon,17,16,8,5,2,0,262.4,vct-challengers,BR
26319,zap,1,0,Breach,16,9,13,0,0,1,213.6,vct-challengers,BR
26330,b3ta,0,1,Viper,15,14,7,0,2,2,194.33333333333334,vct-challengers,SEA
26332,kongared,0,1,Skye,12,15,3,2,1,0,177.71428571428572,vct-challengers,SEA
26333,AloNeFillz,0,1,Sova,13,14,4,0,0,0,204.0,vct-challengers,SEA
26335,CGRS,1,0,Sova,14,16,13,3,1,1,207.85714285714286,vct-international,SEA
26336,killua,1,0,Skye,13,11,3,2,1,0,177.8095238095238,vct-international,SEA
26338,Kadoom,1,0,Neon,12,13,5,3,3,0,182.61904761904762,vct-challengers,SEA
26344,Mephist0,1,0,Raze,13,19,8,5,5,0,194.04347826086956,vct-challengers,LATAM
26360,Mephist0,0,1,Jett,9,16,1,1,6,0,140.3684210526316,vct-challengers,LATAM
26366,Jowzera,1,0,Sova,16,9,5,2,1,0,229.21052631578948,vct-challengers,LATAM
26367,Feniz,1,0,Cypher,14,7,1,0,1,0,188.89473684210526,vct-challengers,LATAM
26375,Kenji1,0,1,Jett,16,17,0,4,4,0,196.63636363636363,vct-challengers,SEA
26380,caydeN,1,0,Omen,17,8,7,1,0,2,261.5882352941176,vct-challengers,EMEA
26381,WACKIE,1,0,KAY/O,12,12,9,0,0,0,206.1764705882353,vct-challengers,EMEA
26382,Filu,1,0,Neon,9,11,4,4,2,0,152.7058823529412,vct-challengers,EMEA
26383,waddle,1,0,Sova,17,9,3,1,3,0,235.88235294117646,vct-international,EMEA
26384,Tag,1,0,Cypher,13,11,11,5,1,0,237.41176470588235,vct-challengers,EMEA
26400,socools0da,1,0,Sova,16,13,4,0,3,0,194.0952380952381,vct-challengers,SEA
26401,Teerapong,1,0,Skye,18,12,10,1,1,0,233.04761904761904,vct-international,SEA
26402,Laz1,1,0,Killjoy,11,9,2,3,2,0,149.8095238095238,vct-challengers,SEA
26403,qq1,1,0,Jett,11,15,3,4,3,0,169.9047619047619,vct-challengers,SEA
26404,LetPoomCook,1,0,Viper,20,15,6,1,3,1,263.8095238095238,vct-challengers,SEA
26410,mada,0,1,Jett,9,17,2,4,6,1,116.22727272727273,vct-challengers,NA
26413,v1c,0,1,Omen,24,14,7,1,1,0,285.6363636363636,vct-challengers,NA
26414,odeShiMa,0,1,Deadlock,15,16,7,1,1,0,185.77272727272728,vct-challengers,NA
26417,seven,1,0,KAY/O,19,14,12,2,1,1,262.8181818181818,vct-international,NA
26418,gMd,1,0,Omen,16,15,9,0,1,0,198.95454545454547,vct-international,NA
26420,qq1,0,1,Gekko,15,19,3,0,3,0,177.65217391304347,vct-challengers,SEA
26421,Laz1,0,1,Viper,12,13,6,0,2,0,169.7826086956522,vct-challengers,SEA
26422,socools0da,0,1,Skye,11,19,7,2,3,0,136.3913043478261,vct-challengers,SEA
26423,Teerapong,0,1,Raze,21,15,4,5,5,0,259.4347826086956,vct-international,SEA
26424,LetPoomCook,0,1,Brimstone,17,17,10,2,1,1,206.95652173913044,vct-challengers,SEA
26426,killua,1,0,Skye,11,16,5,1,2,1,133.8695652173913,vct-international,SEA
26428,Kadoom,1,0,Raze,24,16,2,7,3,0,302.4347826086956,vct-challengers,SEA
26429,CGRS,1,0,Cypher,25,15,3,2,2,1,287.17391304347825,vct-international,SEA
26430,Xdll,0,1,Sage,24,14,7,4,2,1,299.72727272727275,vct-international,JP
26431,SyouTa ,0,1,Raze,19,17,3,3,5,0,245.3181818181818,vct-challengers,JP
26432,G0N,0,1,Omen,8,15,11,2,1,0,136.13636363636363,vct-challengers,JP
26434,CLZ,0,1,Breach,11,15,7,0,2,0,152.5909090909091,vct-challengers,JP
26450,Feniz,1,0,Cypher,19,11,7,1,1,0,200.95833333333334,vct-challengers,LATAM
26451,Jowzera,1,0,Gekko,19,14,4,4,2,0,199.45833333333334,vct-challengers,LATAM
26455,x glyph,0,1,Gekko,11,18,5,0,3,1,134.41666666666666,vct-challengers,LATAM
26459,x jfoen,0,1,Breach,20,17,11,1,2,1,243.16666666666666,vct-challengers,LATAM
26466,adrnking,1,0,Breach,15,9,9,0,2,0,239.7058823529412,vct-challengers,INTL
26469,venka2cold,1,0,Raze,19,16,2,3,2,1,306.0,vct-challengers,INTL
26470,CLZ,1,0,Sage,20,8,4,1,1,0,324.1875,vct-challengers,JP
26471,Xdll,1,0,Fade,13,7,9,2,0,0,234.75,vct-international,JP
26472,G0N,1,0,Omen,8,10,11,0,1,0,144.3125,vct-challengers,JP
26473,SyouTa ,1,0,Raze,21,11,3,7,2,1,352.9375,vct-challengers,JP
26475,BRIAN,0,1,Harbor,14,15,5,2,2,0,266.9375,vct-challengers,JP
26477,Hals,0,1,Fade,3,14,4,0,3,0,78.5,vct-challengers,JP
26486,PatMen,0,1,KAY/O,8,16,12,0,2,0,137.94736842105263,vct-challengers,SEA
26489,ZYND,0,1,Jett,12,18,2,4,3,0,192.3684210526316,vct-challengers,SEA
26505,techno2cold,1,0,Omen,14,8,4,2,1,0,238.6,vct-challengers,INTL
26506,Deathmaker,1,0,Raze,17,7,5,5,1,0,357.53333333333336,vct-challengers,INTL
26509,Hellff,1,0,Gekko,17,8,4,1,2,0,276.53333333333336,vct-challengers,INTL
26510,Kush,1,0,Gekko,19,10,3,4,1,0,286.94444444444446,vct-challengers,SEA
26512,g0tten,1,0,Omen,13,11,8,3,0,0,202.55555555555554,vct-challengers,SEA
26513,Cud,1,0,Cypher,10,11,0,1,0,0,126.44444444444444,vct-challengers,SEA
26514,Valdyn1,1,0,Breach,16,8,4,2,2,1,228.83333333333334,vct-challengers,SEA
26515,famouzin,0,1,Raze,11,13,2,2,4,1,182.55555555555554,vct-challengers,SEA
26516,Shiro,0,1,Viper,12,14,3,0,0,0,186.5,vct-challengers,SEA
26517,BerserX PRE,0,1,Chamber,9,14,1,2,6,0,154.22222222222223,vct-challengers,SEA
26530,Paradox ,0,1,KAY/O,21,19,13,2,2,0,249.16666666666666,vct-challengers,INTL
26531,dos9,0,1,Jett,25,17,5,2,4,1,289.0416666666667,vct-challengers,INTL
26532,severiNe,0,1,Sova,14,17,9,1,4,0,185.08333333333334,vct-challengers,INTL
26533,SkRossi,0,1,Killjoy,12,19,7,3,4,0,168.29166666666666,vct-international,INTL
26534,skillZ,0,1,Omen,12,16,3,0,2,1,118.33333333333333,vct-international,INTL
26536,venka2cold,1,0,Jett,16,19,3,5,4,0,190.16666666666666,vct-challengers,INTL
26537,adrnking,1,0,Killjoy,21,17,4,4,3,1,241.83333333333334,vct-challengers,INTL
26540,NOBITA,0,1,Sova,18,19,6,1,1,0,215.73076923076923,vct-challengers,JP
26541,Mis4ya,0,1,KAY/O,12,20,9,1,2,1,127.15384615384616,vct-challengers,JP
26543,Gwangboong,0,1,Yoru,23,20,3,6,2,0,248.0,vct-challengers,JP
26544,Gatorada,0,1,Viper,21,16,9,5,2,0,238.26923076923077,vct-challengers,JP
26546,Hals,1,0,Jett,15,19,6,6,4,0,176.34615384615384,vct-challengers,JP
26548,BRIAN,1,0,Yoru,15,19,3,1,5,0,177.73076923076923,vct-challengers,JP
26560,CGRS,1,0,Sova,11,9,9,0,0,0,191.44444444444446,vct-international,SEA
26561,killua,1,0,Chamber,19,10,1,1,4,0,275.77777777777777,vct-international,SEA
26563,Kadoom,1,0,Neon,16,14,8,5,4,1,283.55555555555554,vct-challengers,SEA
26565,JohnOlsen,0,1,Iso,10,18,2,5,3,0,171.22222222222223,vct-international,SEA
26567,PTC,0,1,Reyna,7,14,3,2,3,0,127.88888888888889,vct-international,SEA
26568,sushiboys,0,1,Cypher,13,15,5,2,0,0,219.16666666666666,vct-international,SEA
26569,foxz,0,1,Breach,12,14,1,0,1,0,169.83333333333334,vct-international,SEA
26584,BandiCoot,0,1,Omen,7,15,7,1,2,0,124.9375,vct-challengers,LATAM
26590,lzz,1,0,Astra,8,20,7,0,2,0,92.92857142857143,vct-challengers,BR
26591,pryze,1,0,Sova,14,18,1,3,3,0,148.60714285714286,vct-challengers,BR
26592,silentzz,1,0,Iso,30,19,2,5,2,0,272.7142857142857,vct-challengers,BR
26593,spike1,1,0,Yoru,17,16,5,3,4,0,189.46428571428572,vct-challengers,BR
26594,zap,1,0,Viper,24,17,8,5,1,0,257.60714285714283,vct-challengers,BR
26596,dgzin,0,1,Jett,15,19,6,4,7,0,159.60714285714286,vct-international,BR
26601,DubsteP,1,0,Omen,17,20,9,2,3,0,156.16666666666666,vct-international,SEA
26603,xavi8k,1,0,Killjoy,27,19,2,2,3,1,262.1666666666667,vct-challengers,SEA
26604,Marky3,1,0,Viper,30,20,10,4,2,0,258.0,vct-challengers,SEA
26620,CLZ,1,0,Harbor,8,20,5,1,0,0,100.0909090909091,vct-challengers,JP
26621,Xdll,1,0,Sova,15,20,10,2,4,2,215.95454545454547,vct-international,JP
26622,G0N,1,0,Omen,17,18,9,3,1,0,226.1818181818182,vct-challengers,JP
26623,SyouTa ,1,0,Jett,30,14,4,6,3,3,361.1818181818182,vct-challengers,JP
26625,BRIAN,0,1,Gekko,26,16,6,2,0,1,302.45454545454544,vct-challengers,JP
26627,Hals,0,1,Killjoy,16,17,2,2,2,0,184.9090909090909,vct-challengers,JP
26645,Teague,1,0,KAY/O,8,11,20,0,1,0,126.84210526315789,vct-challengers,NA
26646,spaz,1,0,Viper,12,6,4,2,2,1,165.68421052631578,vct-challengers,NA
26647,okeanos,1,0,Raze,12,13,3,3,1,0,171.6315789473684,vct-challengers,NA
26648,MonSi,1,0,Gekko,20,8,8,3,1,0,274.2631578947368,vct-challengers,NA
26649,mike3,1,0,Brimstone,22,12,2,6,0,0,327.0,vct-challengers,NA
26660,Cebando,1,0,Omen,12,12,8,0,4,1,130.45454545454547,vct-challengers,LAS
26662,tinchoff,1,0,Cypher,14,12,9,1,0,0,171.63636363636363,vct-challengers,LAS
26663,NicoMachine,1,0,Fade,24,13,15,4,0,0,313.1363636363636,vct-challengers,LAS
26664,Dantedeu5,1,0,Raze,15,18,6,4,1,0,199.0,vct-challengers,LAS
26671,dapr,0,1,Viper,12,16,6,2,2,0,173.76190476190476,vct-international,NA
26676,snarly,1,0,Viper,14,14,5,2,6,0,207.38095238095238,vct-challengers,NA
26678,tdawgg,1,0,Sova,11,11,7,4,2,1,149.0952380952381,vct-challengers,NA
26682,PatMen,1,0,Raze,16,13,5,4,4,0,236.05,vct-challengers,SEA
26684,ZYND,1,0,Viper,12,10,4,1,2,0,176.45,vct-challengers,SEA
26690,Evilkyk,1,0,Sova,11,9,12,0,0,0,151.3,vct-challengers,BR
26691,luk xo,1,0,Omen,19,13,8,1,2,0,243.8,vct-challengers,BR
26692,rood,1,0,Cypher,9,9,6,1,1,1,131.85,vct-challengers,BR
26693,Sato,1,0,Jett,19,17,4,7,2,0,271.35,vct-challengers,BR
26694,Urango,1,0,Deadlock,19,12,4,1,5,0,246.7,vct-challengers,BR
26695,blowz,0,1,Yoru,16,17,1,2,0,0,230.7,vct-challengers,BR
26696,ghoul33,0,1,Iso,18,16,4,4,5,0,252.1,vct-challengers,BR
26700,Kiuuuu,1,0,Viper,19,12,7,1,1,1,255.0952380952381,vct-challengers,SEA
26701,CHIMEI,1,0,Gekko,12,15,7,1,2,0,171.61904761904762,vct-challengers,SEA
26702,coconut,1,0,Brimstone,16,13,4,3,4,0,192.14285714285714,vct-challengers,SEA
26703,GGHuiii,1,0,Raze,20,14,5,5,2,0,279.23809523809524,vct-challengers,SEA
26704,Hypathor,1,0,Skye,14,12,13,0,2,2,182.61904761904762,vct-challengers,SEA
26711,techno2cold,0,1,Astra,11,14,7,1,2,0,168.68421052631578,vct-challengers,INTL
26713,Hellff,0,1,Breach,10,15,5,0,0,0,140.78947368421052,vct-challengers,INTL
26714,Deathmaker,0,1,Raze,11,15,4,3,6,0,169.47368421052633,vct-challengers,INTL
26715,Paradox ,1,0,Raze,22,11,4,2,1,1,303.42105263157896,vct-challengers,INTL
26716,SkRossi,1,0,Skye,12,8,8,1,0,1,180.0,vct-international,INTL
26717,skillZ,1,0,Viper,9,14,7,2,3,0,160.8421052631579,vct-international,INTL
26718,severiNe,1,0,Astra,18,9,4,3,3,1,245.94736842105263,vct-challengers,INTL
26719,dos9,1,0,Jett,13,13,3,2,1,0,203.21052631578948,vct-challengers,INTL
26730,Cebando,0,1,Omen,5,17,7,0,4,0,74.52380952380952,vct-challengers,LAS
26732,Dantedeu5,0,1,Raze,17,15,7,2,2,0,264.1904761904762,vct-challengers,LAS
26733,tinchoff,0,1,Cypher,16,15,3,6,2,1,208.47619047619048,vct-challengers,LAS
26734,NicoMachine,0,1,Fade,10,14,8,0,3,0,135.76190476190476,vct-challengers,LAS
26742,rich111,1,0,Sova,18,14,6,3,1,0,212.54166666666666,vct-challengers,BR
26751,kongared,1,0,Skye,13,13,14,4,0,0,198.38095238095238,vct-challengers,SEA
26758,b3ta,0,1,Brimstone,7,17,17,1,2,0,125.04761904761905,vct-challengers,SEA
26760,Evilkyk,0,1,Fade,16,15,4,1,1,0,174.375,vct-challengers,BR
26761,luk xo,0,1,Omen,14,20,6,3,6,0,155.20833333333334,vct-challengers,BR
26762,rood,0,1,Killjoy,10,14,1,1,1,0,148.58333333333334,vct-challengers,BR
26763,Sato,0,1,Raze,24,20,3,5,3,0,309.7916666666667,vct-challengers,BR
26764,Urango,0,1,Viper,16,15,3,1,2,0,182.25,vct-challengers,BR
26766,Nicksz,1,0,Viper,21,20,5,4,4,0,250.83333333333334,vct-challengers,BR
26767,PxS,1,0,Raze,16,21,7,3,4,0,231.66666666666666,vct-challengers,BR
26769,Siduzord,1,0,Fade,20,12,7,4,0,0,217.58333333333334,vct-challengers,BR
26770,Xdll,0,1,Sova,18,19,9,1,5,0,242.92307692307693,vct-international,JP
26771,TENNN,0,1,Cypher,18,17,4,3,1,0,195.30769230769232,vct-international,JP
26772,SyouTa ,0,1,Raze,18,18,2,5,4,0,183.53846153846155,vct-challengers,JP
26773,G0N,0,1,Omen,16,18,12,2,2,0,166.23076923076923,vct-challengers,JP
26774,CLZ,0,1,KAY/O,17,20,9,1,2,1,185.1153846153846,vct-challengers,JP
26800,Hellff,1,0,Sage,9,15,7,1,1,0,113.73913043478261,vct-challengers,INTL
26801,techno2cold,1,0,Omen,14,13,5,2,0,1,156.95652173913044,vct-challengers,INTL
26802,Deathmaker,1,0,Jett,18,18,3,6,3,0,237.6086956521739,vct-challengers,INTL
26810,famouzin,0,1,Jett,17,14,2,3,6,0,215.45454545454547,vct-challengers,SEA
26811,Shiro,0,1,Sova,13,15,8,2,1,0,211.54545454545453,vct-challengers,SEA
26812,BerserX PRE,0,1,Killjoy,16,13,2,1,1,0,185.8181818181818,vct-challengers,SEA
26816,g0tten,1,0,Omen,18,15,8,2,1,0,239.13636363636363,vct-challengers,SEA
26817,Valdyn1,1,0,KAY/O,7,14,19,1,1,0,121.9090909090909,vct-challengers,SEA
26818,Cud,1,0,Killjoy,11,14,3,2,7,0,145.1818181818182,vct-challengers,SEA
26819,Kush,1,0,Sova,19,13,5,2,2,1,231.27272727272728,vct-challengers,SEA
26825,mike3,1,0,Killjoy,15,12,4,1,1,0,185.14285714285714,vct-challengers,NA
26826,spaz,1,0,Omen,21,11,12,2,2,1,279.6190476190476,vct-challengers,NA
26827,MonSi,1,0,Sova,16,9,12,2,1,0,237.28571428571428,vct-challengers,NA
26828,okeanos,1,0,Jett,21,14,3,7,2,0,273.57142857142856,vct-challengers,NA
26829,Teague,1,0,KAY/O,11,15,12,2,1,0,137.95238095238096,vct-challengers,NA
26830,Harshhh,1,0,Harbor,15,12,6,4,3,0,208.8421052631579,vct-challengers,INTL
26834,lby,1,0,Sova,12,8,6,1,0,0,163.1578947368421,vct-challengers,INTL
26855,Milooo,1,0,Cypher,16,13,11,1,3,0,243.0,vct-challengers,VN
26857,Mihlog,1,0,KAY/O,15,11,9,3,1,0,201.6,vct-challengers,VN
26859,BanhMj,1,0,Gekko,16,13,5,2,2,0,202.5,vct-challengers,VN
26875,GGHuiii,1,0,Raze,20,13,2,4,2,0,252.45,vct-challengers,SEA
26876,coconut,1,0,Cypher,16,14,7,3,3,0,222.65,vct-challengers,SEA
26877,CHIMEI,1,0,Breach,8,11,7,2,2,0,117.2,vct-challengers,SEA
26878,Kiuuuu,1,0,Omen,21,11,8,1,0,0,277.45,vct-challengers,SEA
26879,Hypathor,1,0,Sova,16,9,5,3,0,0,219.6,vct-challengers,SEA
26884,Mephist0,0,1,Jett,35,15,2,2,2,2,401.95652173913044,vct-challengers,LATAM
26895,NicoMachine,0,1,Skye,2,14,5,0,2,0,52.705882352941174,vct-challengers,LAS
26896,tinchoff,0,1,Chamber,13,15,2,2,1,0,218.76470588235293,vct-challengers,LAS
26897,Dantedeu5,0,1,Raze,8,16,1,1,5,0,155.64705882352942,vct-challengers,LAS
26898,Cebando,0,1,Astra,7,13,7,0,0,1,124.05882352941177,vct-challengers,LAS
26907,BandiCoot,1,0,Omen,9,14,8,3,2,0,132.6,vct-challengers,LATAM
26911,Nexi,1,0,Cypher,19,12,9,2,0,1,291.94444444444446,vct-international,SEA
26921,Acetics,1,0,Sage,20,12,11,2,2,0,241.86363636363637,vct-challengers,SEA
26922,PinOcChiOs,1,0,Breach,11,16,7,0,6,1,142.72727272727272,vct-challengers,SEA
26925,ArPoom,0,1,KAY/O,16,15,10,1,0,0,197.72727272727272,vct-challengers,SEA
26926,socools0da,0,1,Omen,13,16,6,3,2,0,169.36363636363637,vct-challengers,SEA
26927,N0NGLAZ,0,1,Cypher,13,14,6,2,2,1,177.86363636363637,vct-challengers,SEA
26928,AloNeFillz,0,1,Gekko,16,16,4,1,1,0,204.0909090909091,vct-challengers,SEA
26931,seven,0,1,Harbor,12,16,6,2,2,1,180.52631578947367,vct-international,NA
26932,gMd,0,1,Viper,9,15,7,2,3,0,144.1578947368421,vct-international,NA
26935,BcJ,1,0,Gekko,13,9,2,1,2,1,174.6315789473684,vct-international,NA
26936,nitr0,1,0,Killjoy,10,14,5,1,2,0,162.68421052631578,vct-international,NA
26937,koalanoob,1,0,Omen,14,11,13,5,0,0,213.57894736842104,vct-challengers,NA
26938,Zander,1,0,Viper,23,10,8,4,1,0,318.1578947368421,vct-challengers,NA
26939,NiSMO,1,0,KAY/O,20,12,10,1,2,0,287.7368421052632,vct-challengers,NA
26955,okeanos,0,1,Raze,12,16,4,3,6,0,178.4,vct-challengers,NA
26956,spaz,0,1,Omen,14,15,6,2,1,1,218.0,vct-challengers,NA
26957,mike3,0,1,Cypher,15,16,1,0,1,0,220.75,vct-challengers,NA
26958,Teague,0,1,Skye,12,16,14,2,0,1,211.6,vct-challengers,NA
26959,MonSi,0,1,Viper,11,17,5,1,4,0,157.25,vct-challengers,NA
26961,dgzin,1,0,Raze,18,14,4,2,2,0,276.4736842105263,vct-international,BR
26975,ZYND,1,0,Killjoy,16,8,5,4,0,0,232.0,vct-challengers,SEA
26978,PatMen,1,0,KAY/O,18,14,9,1,0,0,285.8235294117647,vct-challengers,SEA
26980,yatsuka,1,0,Omen,25,20,14,1,1,2,216.875,vct-international,JP
26981,Seoldam,1,0,Jett,31,21,1,7,4,0,249.78125,vct-international,JP
26982,JoxJo,1,0,Skye,17,26,11,2,4,0,151.5,vct-international,JP
26983,Caedye,1,0,Raze,26,24,6,7,1,0,235.6875,vct-international,JP
26984,Aace,1,0,Viper,22,22,9,3,2,0,189.625,vct-challengers,JP
26985,NOBITA,0,1,Fade,22,26,7,0,5,1,197.4375,vct-challengers,JP
26986,Mis4ya,0,1,Breach,24,21,11,3,4,1,221.40625,vct-challengers,JP
26988,Gwangboong,0,1,Raze,26,25,7,6,3,1,232.3125,vct-challengers,JP
26989,Gatorada,0,1,Omen,19,21,19,1,4,0,181.65625,vct-challengers,JP
26995,lzz,0,1,Astra,11,14,5,0,2,0,182.8421052631579,vct-challengers,BR
26996,silentzz,0,1,Jett,11,17,4,6,6,0,184.47368421052633,vct-challengers,BR
26997,zap,0,1,Viper,12,16,4,0,1,0,187.52631578947367,vct-challengers,BR
26998,spike1,0,1,Gekko,17,15,3,1,1,0,262.42105263157896,vct-challengers,BR
